Judul,Isi,Tanggal,Kategori
"Jelang Indonesia vs Filipina: Skuad Garuda Prima, Kecuali Rivaldo","Manajer Timnas Indonesia Sumardji menyatakan Rivaldo Pakpahan mengalami cedera pergelangan kaki atau ankle jelang lawan Filipina di Piala AFF 2024.
""Semua pemain dalam kondisi prima. Hanya Rivaldo yang cedera. Dia harus berjalan pakai tongkat karena ankle-nya yang kena,"" kata Sumardji kepada CNNIndonesia.com, Rabu (18/12).
Rivaldo tampil saat Timnas Indonesia menghadapi Vietnam pada matchday ketiga Grup B Piala AFF 2024, Minggu (15/12). Itu adalah debut pemain 21 tahun tersebut bersama skuad Garuda.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Sayangnya Rivaldo harus ditarik keluar pada menit ke-40 digantikan Rafael Struick. Pemain Borneo FC itu nampak terpincang-pincang saat berjalan ke luar lapangan.
Lebih lanjut Sumardji mengatakan seluruh pemain sudah berada di Solo sejak Rabu (18/12) pagi. Setelah beristirahat selama beberapa jam, tim besutan Shin Tae Yong langsung memulai latihan yang bergulir pada Rabu (18/12) sore.
""Seluruh pemain sudah berada di Solo. Nanti sore sekitar jam 16.00 akan latihan. Begitu juga selama dua hari ke depan sebelum pertandingan di hari Sabtu,"" ujarnya.
Jadwal Timnas Indonesia vs Filipina akan berlangsung di Stadion Manahan, Solo, Sabtu (21/12) pukul 20.00 WIB. Skuad Garuda wajib menang untuk memuluskan perjalanan menuju semifinal Piala AFF 2024.

Indonesia akan gugur jika dikalahkan Filipina. Sebaliknya, Marselino Ferdinan dan kawan-kawan akan otomatis lolos apabila menang lawan Filipina. Bisa saja Indonesia melaju ke semifinal bila bermain imbang, asalkan selisih gol dan produktivitas gol unggul dari tim lain yang punya poin serupa.
Marselino Ferdinan sudah bisa kembali bertanding setelah absen pada laga sebelumnya. Ada harapan Timnas Indonesia bangkit dari kekalahan 0-1 dari Vietnam dan mengamankan tiga angka kontra Filipina.
[Gambas:Video CNN]","Rabu, 18 Des 2024 15:08 WIB",olahraga
"Timnas Indonesia Tiba di Solo, Geber Latihan Jelang Lawan Filipina","Skuad Timnas Indonesia tiba di Solo, Jawa Tengah, Rabu (18/12) pagi, jelang melawan Filipina pada laga krusial Grup B Piala AFF 2024 pada Sabtu (21/12).
Manajer Timnas Indonesia, Sumardji, mengatakan seluruh pemain sudah berada di Solo sejak Rabu pagi. Setelah beristirahat selama beberapa jam, tim asuhan Shin Tae Yong dijadwalkan menggelar latihan pada Rabu sore.
""Seluruh pemain sudah berada di Solo. Nanti sore sekitar jam 16.00 akan latihan. Begitu juga selama dua hari ke depan sebelum pertandingan di hari Sabtu,"" kata Sumardji kepada CNNIndonesia.com, Rabu (18/12).
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Sumardji kemudian mengungkap kondisi para pemain Timnas Indonesia jelang melawan Filipina. Pria yang juga menjabat sebagai Ketua Badan Tim Nasional (BTN) itu mengatakan hanya Rivaldo Pakpahan yang mengalami cedera jelang lawan Filipina.
""Semua pemain dalam kondisi prima. Hanya Rivaldo yang cedera. Dia harus berjalan pakai tongkat karena ankle-nya yang kena,"" ucap Sumardji.
Rivaldo mengalami masalah pada pergelangan kaki dari pertandingan lawan Vietnam, Minggu (15/12). Posisi Rivaldo digantikan Rafael Struick di pengujung babak pertama.
Marselino Ferdinan sudah bisa kembali bertanding setelah absen pada laga melawan Vietnam. Ada harapan besar Timnas Indonesia bangkit dari kekalahan 0-1 dari Vietnam dan mengamankan tiga angka lawan Filipina.

Duel Timnas Indonesia vs Filipina akan berlangsung di Stadion Manahan, Solo, Sabtu (21/12) pukul 20.00 WIB. Skuad Garuda wajib menang untuk memuluskan langkah ke semifinal Piala AFF 2024.
Timnas Indonesia akan gugur jika dikalahkan Filipina. Sebaliknya, Marselino Ferdinan dan kawan-kawan akan otomatis lolos apabila menang lawan Filipina. Indonesia tetap berpeluang melaju ke semifinal Piala AFF 2024 bila bermain imbang, asalkan selisih gol dan produktivitas gol unggul dari tim lain yang punya poin serupa.
[Gambas:Video CNN]","Rabu, 18 Des 2024 14:46 WIB",olahraga
Pelatih Singapura Beri Peringatan ke Malaysia Usai Digulung Thailand,"Pelatih Singapura Tsutomu Ogura memberikan peringatan kepada Malaysia menjelang duel kedua tim dalam laga pemungkas Grup A Piala AFF 2024 atau ASEAN Championship, Jumat (20/12).
Malaysia vs Singapura yang berlangsung di Stadion Bukit Jalil akan jadi pertandingan penentuan bagi kedua tim demi lolos ke semifinal Piala AFF 2024.
Saat ini Singapura di peringkat kedua dengan koleksi 6 poin, sedangkan Malaysia di peringkat keempat dengan 4 poin.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Untuk lolos ke semifinal, Singapura hanya membutuhkan hasil imbang, sementara Malaysia wajib mengalahkan The Lions.
Menurut Tsutomu Ogura, timnya akan bermain seperti babak pertama saat melawan Thailand ketika menghadapi Malaysia nanti. Pada babak pertama Singapura tampil impresif dan unggul 2-1 atas Thailand.
""Ketika kami melawan Malaysia, lawan kami akan berbeda, tapi kami bertujuan memberikan performa yang sama [sebagaimana] yang kami tampilkan pada babak pertama melawan Thailand,"" ujar Ogura dikutip dari akun Facebook resmi Asosiasi Sepak Bola Singapura (FAS).

Ketika melawan Thailand pada 45 menit pertama, Singapura menekan lawan dengan ketat, sehingga tidak memberikan banyak ruang kepada lawan guna berakselerasi.
Shawal Anuar dan kawa-kawan juga tampil percaya diri, terutama saat memiliki peluang gol. Mereka bermain taktis dan membaca permainan lawan dengan baik.
""Bagi saya, sepertinya di babak pertama, kurang memuaskan, tetapi di babak pertama itu, saya pikir 45 menit yang terbaik,"" tutur Ogura.
""Pemain kami tidak takut, tidak gentar. Saya pikir pemain kami untuk beberapa bagian dalam permainan, mereka bermain sangat bagus,"" kata Ogura menambahkan.
[Gambas:Video CNN]","Rabu, 18 Des 2024 14:18 WIB",olahraga
"Hasil Piala AFF: Dramatis Vietnam Imbangi Filipina, Indonesia Untung","Vietnam secara dramatis menahan imbang Filipina dengan skor 1-1 dalam lanjutan Grup B Piala AFF 2024, Rabu (18/12) malam WIB.
Hasil imbang ini membuat Vietnam tetap berada di puncak klasemen. Vietnam mengoleksi tujuh poin dari tiga pertandingan.
Filipina tertahan di posisi keempat klasemen dengan koleksi tiga poin. Sedangkan Indonesia dapat keuntungan dengan hasil imbang ini dengan tetap berada di posisi kedua.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Dengan hasil ini, Timnas Indonesia tetap berada dalam posisi yang bagus untuk lolos ke babak semifinal. Syaratnya Tim Garuda harus bisa mengalahkan Filipina pada laga terakhir, Sabtu (21/12).
Pada menit kesembilan Vietnam mendapatkan penalti usai Adrian Ugelvik dianggap mendorong Vi Van Thanh di kotak penalti.
Namun Video Assistant Referee (VAR) memberikan laporan kepada wasit Akobirxuja Shukurrullaev. Hingga akhirnya wasit menganulir keputusannya.
Pada menit ke-35 Filipina mengancam pertahanan Vietnam lewat pergerakan Reyes. Sayangnya tembakan Reyes dari dalam kotak penalti Vietnam masih menyamping di sisi kanan gawang Vietnam.
Pada menit ke-40 meneruskan umpan Nguyen Quang Hai, Vu Van Thanh melepaskan tembakan ke arah gawang Filipina. Namun tembakannya masih mengarah tepat ke penjaga gawang Filipina.Vietnam mendapatkan peluang emas pada menit ke-60. Tembakan keras dilepaskan Vu Van Thanh dari dalam kotak penalti tetapi masih menerpa tiang gawang Filipina.
Filipina berhasil membuka keunggulan 1-0 atas Vietnam pada menit ke-68. Gol dijaringkan oleh Javier Gayoso.
Kesalahan pemain Vietnam saat membuang bola dalam duel udara buat bola mengarah ke Gayoso. Pemain pengganti FIlipina itu dengan cermat melepaskan tembakan kaki kiri yang membobol gawang Filip Nguyen.
Vietnam merespons ketertinggalan mereka. Golden Star Warriors bermain lebih menekan untuk bisa membobol gawang Filipina.
Satu peluang dari tembakan kaki kiri Bui Hoang Vuiet Anh sebenarnya mengarah ke gawang tetapi terlalu lemah dan bisa diamankan Deyto.
Upaya Vietnam membuahkan hasil pada menit ketujuh masa injury time babak kedua. Kesalahan Deyto yang tidak lengket menangkap bola sepak pojok lawan membuat bola disundul Doan Ngoc Tan ke gawang dan mengubah skor menjadi 1-1.
Filipina XI: Deyto; Kempter, Ugelvik, Linares, Tabinas; Biley, Baldisimo, Reyes; Mariona, Kristensen, Monis
Vietnam XI: Nguyen Filip; Nguyen Thanh Binh, Bui Hoang Vuiet Anh, Do Duy Manh; Khuat Van Khang, Chau Ngoc Quang, Doan Ngoc Tan, Nguyen Quang Hai, Vu Van Thanh; Dinh Thanh Binh, Bui Vi Hao","Rabu, 18 Des 2024 22:10 WIB",olahraga
"Kalah dari Vietnam, Pemain Timnas Malah Makin 'Pede' Tekuk Filipina","Kekalahan dari Vietnam tak lantas membuat Timnas Indonesia patah arang. Skuad Garuda justru makin percaya diri jelang lawan Filipina di laga pamungkas Piala AFF 2024.
Duel Indonesia vs Filipina akan digelar di Stadion Manahan, Solo, Sabtu (21/12). Kickoff laga ini akan dimulai pukul 20.00 WIB.
Gelandang Timnas Indonesia, Achmad Maulana Syarif, mengatakan kekalahan dari Vietnam justru menyulut semangat rekan-rekan satu timnya.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

""Kondisinya yang menurut saya sih pemain-pemain kayak malah makin pede sih, kayak malah makin kompak juga sih. Jadi pede banget lah buat lawan Filipina,"" kata Achmad usai latihan di Stadion Sriwedari, Solo Rabu (18/12).
Achmad sendiri termasuk salah satu pemain yang diterjunkan saat Skuad Garuda bertandang melawan Vietnam di Stadion Phu Tho, Vietnam kemarin. Ia mengaku bersyukur bisa bertanding melawan tim berjuluk Golden Star Warriors itu.
""Nggak tahu kenapa ya kemarin pas lawan Vietnam tuh untuk saya pribadi sangat pede,"" kata dia.
Timnas Indonesia kalah 0-1 dari Vietnam di Piala AFF 2024, Minggu (15/12), sekaligus menghentikan rekor kemenangan atas The Golden Stars.

Setelah menelan tiga kekalahan beruntun dari Timnas Indonesia, Vietnam meyakini pertemuan di Grup B Piala AFF 2024 menjadi momen yang tepat untuk balas dendam dan meraih kemenangan.
Keyakinan itu muncul karena Timnas Indonesia hanya menggunakan pemain U-22 di laga ini. Sementara Vietnam menurunkan kekuatan terbaiknya.
Sebaliknya, Timnas Indonesia hanya memiliki dua pemain langganan tim senior yang menjadi starter, Asnawi Mangkualam dan Hokky Caraka. Itu pun Hokky jarang dimainkan oleh Shin Tae Yong.

[Gambas:Video CNN]","Rabu, 18 Des 2024 21:29 WIB",olahraga
"Hasil Liga 1: Dedi Kusnandar Patah Kaki, Persib Hajar Barito 2-1","Duel Barito Putera kontra Persib Bandung di Stadion Sultan Agung dalam lanjutan Liga 1 2024/2025 berakhir 2-1 untuk tim tamu. Duel sengit ini diwarnai patah kaki Dedi Kusnandar.
Bertindak sebagai tuan rumah, Barito putera berinisiatif menekan lebih dulu. Pada menit ketujuh Bagas Kaffa sempat mengancam gawang Persib, tapi sepakannya masih melenceng.
Asik menyerang, gawang Nor Halid malah kebobolan lebih dahulu. Tepatnya pada menit ke-11, Gustavo Franca membobol gawang Barito, memanfaatkan tendangan penjuru Tyrone Del Pino.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Pada menit ke-18, Alhaji Gero hampir membobol gawang Maung Bandung untuk menyamakan kedudukan. Beruntung tendangan mendatar Gero masih menyamping ke sisi kiri gawang Persib.
Selepas itu, hingga turun minum, tak ada lagi gol tercipta. Baik Persib maupun Barito sama-sama punya peluang, tetapi tak ada yang bisa dikonversi menjadi gol.
Babak kedua baru berjalan, tepatnya menit ke-46, sebuah insiden terjadi. Dedi Kusnandar mengalami cedera parah patah kaki. Ambulan sampai masuk ke dalam lapangan.
Pertandingan sempat terhenti beberapa menit untuk proses ini. Pada menit ke-53 dilakukan pergantian. Bojan Hodak, pelatih Persib, memasukkan Adam Alis menggantikan Dedi.
Setelah itu pertandingan dilanjutkan. Kedua tim saling serang kembali. Duel sengit terus terjadi, utamanya di lini tengah. Hingga menit ke-80 tak ada gol tercipta.
Tepat pada menit ke-82, Barito yang diasuh Rahmad Darmawan terpaksa bermain dengan 10 pemain. Itu setelah wasit mengganjar Banua Norhalid kartu merah atas pelanggaran yang dibuatnya.
Pada menit ke-89, Persib berhasil membobol gawang Barito lewat penalti Marc Klok. Penalti ini diberikan setelah pemain Barito melakukan pelanggaran di kotak penalti.
Hingga laga usai, tak ada lagi gol tercipta. Dengan ini Persib menang 2-1 atas barito Putera. Hasil ini sekaligus membuat Pangeran Biru naik ke posisi pertama klasemen sementara, menggeser Persebaya.
Susunan Pemain Barito Putera vs Persib
Barito PuteraNor Halid (GK); Bagas Kaffa, Jesus Maria Meneses Sabater, Levy Madinda, Lucas Morelatto; Alhaji Gero, Bayu Pradana (C), Nazar Nurzaidin, Chi Sung Moon; Muhammad Firli, Rahmat Beri SantosoPelatih: Rahmad Darmawan
Persib BandungKevin Ray Mendoza (GK); Nick Kuipers, Rachmat Irianto, Gustavo Franca, M Edo Febriansah; Tyronne Del Pino, Marc Klok (C), Dedi Kusnandar; Ciro Alves, Beckham Putra Nugraha, David da Silva.Pelatih: BojanHodak

[Gambas:Video CNN]","Rabu, 18 Des 2024 21:00 WIB",olahraga
"Hasil Babak 1 Piala AFF: Penalti Dianulir, Vietnam Ditahan Filipina","Pertandingan babak pertama laga Filipina vs Vietnam di Piala AFF 2024 berakhir imbang 0-0. Laga babak pertama diwarnai penalti Vietnam yang dianulir wasit.
Vietnam menghadapi Filipina pada pertandingan Grup B Piala AFF 2024. Pertandingan Filipina vs Vietnam digelar di Stadion Rizal Memorial, Manila, Rabu (18/12) malam.
Jual beli serangan terjadi sejak awal hingga akhir babak pertama. Filipina selaku tuan rumah langsung mengambil inisiatif menyerang sejak awal permainan dan berhasil menciptakan beberapa ancaman.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Pada menit kesembilan Vietnam mendapatkan penalti usai Adrian Ugelvik dianggap mendorong Vi Van Thanh di kotak penalti.
Namun Video Assistant Referee (VAR) memberikan laporan kepada wasit Akobirxuja Shukurrullaev. Hingga akhirnya wasit menganulir keputusannya.
Di menit ke-26 Vietnam mendapatkan peluang bagus lewat Dinh Thanh Binh. Sayangnya sontekan Dinh Thanh Binh bisa ditepis kiper Filipina Patrick Deyto.
Pada menit ke-35 giliran Filipina mengancam pertahanan Vietnam lewat pergerakan Reyes. Sayangnya tembakan Reyes dari dalam kotak penalti Vietnam masih menyamping di sisi kanan gawang Vietnam.
Di menit ke-40 meneruskan umpan Nguyen Quang Hai, Vu Van Thanh melepaskan tembakan ke arah gawang Filipina. Namun tembakannya masih mengarah tepat ke penjaga gawang Filipina.
Hingga pertandingan babak pertama berakhir tak ada gol yang tercipta. Babak pertama Filipina vs Vietnam berakhir 0-0.
Filipina XI: Deyto; Kempter, Ugelvik, Linares, Tabinas; Biley, Baldisimo, Reyes; Mariona, Kristensen, Monis
Vietnam XI: Nguyen Filip; Nguyen Thanh Binh, Bui Hoang Vuiet Anh, Do Duy Manh; Khuat Van Khang, Chau Ngoc Quang, Doan Ngoc Tan, Nguyen Quang Hai, Vu Van Thanh; Dinh Thanh Binh, Bui Vi Hao

[Gambas:Video CNN]
","Rabu, 18 Des 2024 20:52 WIB",olahraga
"VIDEO: Latihan Timnas Indonesia Jelang Lawan Filipina, Starter Dipisah","Para pemain Timnas Indonesia menjalani latihan di Stadion Sriwedari, Solo, pada Rabu (18/12) sore.
Latihan ini sebagai persiapan Timnas Indonesia menghadapi Filipina di Grup B Piala AFF 2024 yang akan digelar di Stadion Manahan Solo, Sabtu (21/12) mendatang.
Usai latihan, pemain Timnas Indonesia Achmad Maulana mengungkapkan jika para pemain Timnas Indonesia masih dalam kondisi kelelahan usai bertolak dari Vietnam.","Rabu, 18 Des 2024 20:51 WIB",olahraga
Reaksi Media Malaysia usai Thailand Gebuk Singapura 4-2,"Media Malaysia bersyukur Thailand berhasil mengalahkan Singapura 4-2 pada matchday ketiga Piala AFF 2024.
Thailand berhasil comeback dan meraih kemenangan telak setelah sempat tertinggal 0-2 dari Singapura di Stadion Nasional, Kallang, Selasa (17/12).
Media-media Malaysia menyambut positif kemenangan Thailand karena peluang Harimau Malaya lolos ke semifinal kembali terbuka.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Thailand Hancurkan Singapura 4-2, Malaysia Bernafas Lega,"" demikian judul Utusan yang memuat hasil pertandingan Singapura vs Thailand.
""Thailand Lolos Semifinal, Peluang Malaysia Makin Besar,"" timpal Bharian.
Media Malaysia lainnya, Makanbola juga menyebut peluang skuad arahan Pau Marti Vicente lolos ke semifinal Piala AFF 2024 semakin terbuka lebar setelah Singapura kalah.
""Thailand Bangkit Kalahkan Singapura, Peluang Malaysia Terbuka Lebar,"" tulis media tersebut.
Hasil positif ini mengukuhkan Thailand sebagai penguasa klasemen Grup A dengan sembilan poin dari tiga pertandingan yang dijalani. Kemenangan ini sekaligus memastikan Thailand lolos ke semifinal.

Singapura tetap berada di posisi kedua dengan koleksi enam poin. Sementara Kamboja dan Malaysia masing-masing menghuni peringkat ketiga dan keempat dengan 4 poin.
Dengan demikian, Malaysia harus menjalani partai hidup-mati lawan Singapura di Stadion Bukit Jalil, Kuala Lumpur, Jumat (20/12). Sementara Kamboja akan menghadapi laga berat lawan Thailand.

[Gambas:Video CNN]","Rabu, 18 Des 2024 20:20 WIB",olahraga
"Latihan di Solo, Timnas Indonesia Masih Lelah Usai Lawan Vietnam","Timnas Indonesia tiba di Solo, Rabu (18/12) pagi. Meski baru tiba di Kota Bengawan, Skuad Garuda sore harinya langsung digeber untuk latihan di Stadion Sriwedari, Solo, Jawa Tengah.
Salah satu pemain Timnas, Achmad Maulana Syarif mengakui Skuad Garuda masih kelelahan setelah bertanding menghadapi Vietnam di laga ketiga Piala AFF 2024, Minggu (15/12) kemarin. Meski kelelahan, pemain Achmad menilai rekan-rekannya dalam kondisi prima.
""Banyak pemain lelah kan kena perjalanan cukup jauh juga, ya tapi masih dibilang sangat baik,"" kata Achmad usai latihan.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Kelelahan pemain Timnas Indonesia tak lepas dari pengaturan jadwal pertandingan dari AFF. Timnas Indonesia hanya memiliki tiga hari jeda pada tiga laga pertama. Kondisi tersebut diperparah dengan jauhnya perjalanan yang harus ditempuh Timnas Indonesia.
""Kemarin-kemarin kan cuman tiga hari, tiga hari (jeda antar-laga). Semua pemain kecapekan. Mau yang main atau enggak semua kecapekan kalau jedanya 3 hari,"" kata Achmad.
Namun kali ini kondisinya berbeda. Timnas Indonesia memiliki waktu lebih dari lima hari untuk persiapan menghadapi Filipina. Dengan jeda yang lebih panjang, Timnas Indonesia memiliki cukup waktu untuk memulihkan kondisi.
""Sedangkan sekarang kan ada 5 harian. Ya bersyukur saja sih, bisa recovery lebih panjang,"" kata Achmad.

Achmad menerangkan Timnas Indonesia hanya menjalani latihan ringan di hari pertama. Khususnya pemain-pemain yang tampil di pertandingan melawan Vietnam beberapa hari kemarin.
""Yang main pertama kemarin, yang starting, tadi cuman recovery doang. Sisanya agak berat,"" kata Achmad.
[Gambas:Video CNN]
","Rabu, 18 Des 2024 20:00 WIB",olahraga
"Hasil Piala AFF 2024: Tekuk Laos, Myanmar Pepet Indonesia","Myanmar berhasil meraih kemenangan dramatis atas Laos dengan skor 3-2 pada lanjutan Grup B Piala AFF 2024 di Stadion Thuwunna, Yangon, Rabu (18/12).
Duel sengit tersaji di babak pertama. Myanmar selaku tuan rumah memang tampil dominan, namun Laos juga mampu memberikan perlawanan berarti.
Laman resmi Piala AFF melansir, Myanmar unggul penguasaan bola sebanyak 60 persen berbanding 40 persen. Namun, kedua tim sama-sama mencatat tiga on target di babak pertama.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Hanya saja, Myanmar berhasil memimpin di menit ke-32. Sundulan keras Lwin Moe Aung memanfaatkan umpan Wing Nain Tun tak mampu dibendung kiper Souvanhansok Xaysavath.
Tak ada gol tambahan yang tercipta hingga babak pertama usai. Myanmar pun untuk sementara berhasil memimpin dengan skor 1-0.
Memasuki babak kedua, Myanmar masih dominan. Tuan rumah nyaris menggandakan keunggulan pada menit ke-60 lewat tembakan jarak dekat Lwin Moe Aung memanfaatkan umpan tarik Win Naing Tun.
Namun, gol tersebut dianulir wasit karena Win Naing Tun berada di posisi offside sebelum melepaskan umpan kepada Lwin Moe Aung.
Petaka bagi Myanmar, Laos berhasil mencuri gol sekaligus menyamakan kedudukan di menit ke-77. Adalah Kydavone Souvanny yang jadi pemecah kebuntuan Laos.
Empat menit berselang, Laos malah berbalik unggul 2-1 berkat gol Chony Wenpaserth yang sukses meneruskan umpan terobosan Damoth Thongkhamsavath.

Permainan berlangsung menegangkan setelah Win Naing Tun menyamakan kedudukan di menit ke-88. Win Naing Tun berhasil meneruskan assist Lwin Moe Aung.
Di masa injury time, Win Naing Tung muncul sebagai pahlawan kemenangan Myanmar usai sundulan jarak dekatnya sukses menjebol gawang Laos. Myanmar pun sukses menutup pertandingan dengan kemenangan dramatis 3-2.
Hasil ini membuat persaingan Grup B memanas. Pasalnya Myanmar naik ke peringkat ketiga dengan perolehan empat poin, sama dengan Indonesia yang berada di posisi kedua.
Myanmar XI (4-2-3-1): Aung Zin Nyi Nyi (PG); Win Hin Phyo, Soe Thet Hein, Thiha Thet Aung, Kyaw Nanda; Kyaw Soe Moe, Thein Zaw Win; Zaw Thiha, Lwin Moe Aung, Lwin Maung Maung; Aung Kaung Mann.
Laos XI (5-4-1): Souvanhansok Xaysavath (PG); Lueanthala Soukpachan, Hunthavong Sengdaovee, Somsanid Phetdavanh, Siphongphan Aanantaza; Phanthavong Peter, Thongkhamsavath Damath, Khounthoumphone Chanthavixay, Panyavong Phousomboun; Xaypanya Anaosone.

[Gambas:Video CNN]
","Rabu, 18 Des 2024 19:29 WIB",olahraga
